series_id,Cs,D28,m_aging,cover_mm,C_th,t_init_idx,t_init_year,onset_observed
254,3.871120470669915,3.3110968489038376e-12,0.22945765702333976,69.79700294243987,0.7767682174911118,,,False
255,4.072720822418298,4.353350899163391e-12,0.23222034097358324,60.61374526104921,0.6564963091906046,346.0,26.524298425735797,True
256,4.907840105326105,4.712942159293614e-12,0.3730600244942096,109.19400014825975,0.7278238312764251,,,False
257,4.838016579680852,3.962046521713525e-12,0.2560493446498091,96.71755990049806,0.807311066499314,,,False
258,3.0791132577724634,3.6014142953136387e-12,0.3711850859810709,77.56015529282476,0.7180645488138027,,,False
259,4.48260325631019,4.169255982599716e-12,0.2651796654902453,40.47660892528905,0.7328583279239878,161.0,12.342231348391513,True
260,4.878904185892567,3.6146222422893288e-12,0.34875100070098336,87.69252307991593,0.680893320076012,,,False
261,4.034851714062406,4.064032305284906e-12,0.2845103707991324,42.28161030738328,0.7518714712519818,251.0,19.241615331964407,True
262,3.888597680281374,4.328882502901118e-12,0.21842989495161258,107.46540587159434,0.7687620215726447,,,False
263,5.816181975889851,3.0904829718151713e-12,0.2563969598727129,88.53880865460545,0.8031738111994365,,,False
264,4.281083674836304,4.579481018369872e-12,0.32852205643950094,52.82133902110459,0.9052386942418494,691.0,52.9719370294319,True
265,4.969420220750406,4.187287697605229e-12,0.33481187276895585,53.90954278910304,0.8416354621620687,672.0,51.51540041067762,True
266,4.193367590839979,3.232005237849692e-12,0.3129557263156896,53.32719158043728,0.8047102660865988,,,False
267,4.248828206299259,3.5553037875825397e-12,0.34529149854595065,45.624955862712774,0.6139036967925429,479.0,36.720054757015745,True
268,5.800677819800751,4.008306428694474e-12,0.20828879349273743,54.47760101662,0.81977056502386,217.0,16.635181382614647,True
269,4.669071121014104,3.733606684393613e-12,0.27874341442227357,90.04584128630484,0.7271440713913576,,,False
270,4.898354588217137,4.3037968122293e-12,0.39533054252033434,103.55870338137045,0.7881166547928187,,,False
271,3.706796793249561,4.428924385882778e-12,0.36324907934071826,109.10424295385356,0.7345096850128171,,,False
272,4.261572285181074,3.753119408205266e-12,0.2712776483161871,67.38171764615966,0.7412981801045744,,,False
273,3.4970931705020134,4.03744986095704e-12,0.27508616184050044,50.947057249491706,0.6130983114550862,368.0,28.210814510609172,True
274,4.420894217810146,3.935962457837511e-12,0.3587925166216164,97.28847648539089,0.6658632176065674,,,False
275,5.267904910757357,4.100913985803733e-12,0.292150118281162,94.47505020024451,0.7984778039300078,,,False
276,3.686557711732198,4.8606943884335546e-12,0.3437323837875188,53.337009609977045,0.7735182590666256,748.0,57.34154688569473,True
277,4.321118083821221,3.891189953618681e-12,0.28092638590201097,75.55712688235093,0.634802366228145,,,False
278,4.136258052276645,3.5542938734173317e-12,0.3049163636620384,64.11564829276819,0.7483019579882585,,,False
279,4.928980014840381,3.76854154412893e-12,0.36130980289015696,43.51384777940907,0.8221346467499155,521.0,39.93976728268309,True
280,4.399956925676607,3.891324216852324e-12,0.3114501258936466,94.28797856875548,0.7402915960383513,,,False
281,5.1486250990214435,4.4499001718845845e-12,0.28648733269202226,57.92085132212757,0.7371303604237324,407.0,31.200547570157426,True
282,4.49143277398039,3.3524230571497664e-12,0.23946885237645127,106.38791920025092,0.7420367882027414,,,False
283,5.416085604409679,2.9005907541307626e-12,0.34759189117716205,77.44136796616888,0.854207479936207,,,False
284,4.130850746228475,4.216422895017745e-12,0.28293942516948345,97.3313544811834,0.660777302644973,,,False
285,3.739232410074503,3.2026837108860692e-12,0.32833220060276397,89.15241740366923,0.7273508786262393,,,False
286,4.4036137751502125,3.0028583606957263e-12,0.3353055509721879,70.95924201990745,0.6648460803375199,,,False
287,3.7871188302432426,3.963868693839855e-12,0.2881221407043766,72.0503360290183,0.7045937138944587,,,False
288,3.729147027815924,3.796369783893679e-12,0.3164629893654824,88.30344365760249,0.6980417952618994,,,False
289,4.471280517381962,3.6253242180999446e-12,0.22660454680669673,104.20922668992357,0.618496036326713,,,False
290,4.531210543461225,3.898302217591792e-12,0.31655482863780016,45.33602209104902,0.8236875251449862,411.0,31.50718685831622,True
291,4.406833717974007,4.165324516038424e-12,0.42691975345246436,50.705873506671594,0.7840794255990673,,,False
292,4.732869095150118,4.0873914368898566e-12,0.3017018282725443,66.95239661824056,0.6727529774131664,,,False
293,4.2287625433265585,4.380090391595282e-12,0.34440035072966346,46.34428156186881,0.793166731706616,495.0,37.946611909650926,True
294,4.791714756348481,3.3315435026345506e-12,0.25319864505564915,46.452455479817274,0.8016753336715073,297.0,22.767967145790553,True
295,4.582094653404713,4.058229322107106e-12,0.3495044014495379,76.49048113257444,0.7476672400584394,,,False
296,5.631717148050542,3.471422945430204e-12,0.22361821721584485,59.68437802951058,0.675291296934902,319.0,24.45448323066393,True
297,5.306285705927003,3.2353363419409798e-12,0.21748008308609323,109.194613402734,0.8569496530172063,,,False
298,4.9777735309468785,3.913224803423496e-12,0.39435045353152914,49.67786382982554,0.6757814206006088,,,False
299,3.795024228579506,4.529755378786206e-12,0.3555206120359615,69.3752396746056,0.663837715527439,,,False
300,4.499872893464725,3.62502872094864e-12,0.32340910314749943,40.56748406934926,0.7116088768939667,298.0,22.844626967830255,True
301,5.5641262232131625,3.804025438734039e-12,0.24128904093552034,86.48930360095234,0.6882347201042955,,,False
302,4.670639250311458,3.898965013228552e-12,0.32810204466428416,63.197767115881035,0.7299922857070743,,,False
303,3.821349861181723,4.076731887105432e-12,0.28518469756030357,46.43877906267102,0.8125117222417141,385.0,29.51403148528405,True
304,5.647859527520561,3.4240163191740184e-12,0.368035624447248,103.46365181717414,0.6336185234472029,,,False
305,5.268837632338325,4.3861879525536685e-12,0.3483318060003252,103.20745982597938,0.649482858266267,,,False
306,4.900603109623827,3.970907598939646e-12,0.3761791443123079,86.6550527841472,0.8618980134073496,,,False
307,4.488693973466881,3.959339400629606e-12,0.3732974912145232,73.74441570954862,0.7872689711452115,,,False
308,4.718135649184329,3.854720837475199e-12,0.3176520419850572,93.00974076921511,0.7541652692621886,,,False
309,4.292522288358012,3.4313029090231097e-12,0.25761284873568635,77.37185472474835,0.802848448846449,,,False
310,4.916621063628186,3.908391221612833e-12,0.2960425615726214,90.65866401788492,0.7609974964228728,,,False
311,4.265354366911113,3.5349554305149657e-12,0.22594841090136364,48.05227068428179,0.7417933397965281,256.0,19.6249144421629,True
312,3.7736597452615315,4.296789766545879e-12,0.3030895753584923,95.4841775076188,0.784806122607245,,,False
313,3.987991475588249,4.046952040353337e-12,0.32258838045683474,98.80885133620961,0.7171229827992266,,,False
314,4.1101245273291225,3.722627826598261e-12,0.2871251918111517,49.922061212084955,0.6509916823154239,384.0,29.437371663244353,True
315,4.160401369326558,4.152037712709713e-12,0.31834174354161365,88.32420320497364,0.6780102385833345,,,False
316,3.908001567410822,3.3593651732577905e-12,0.2396892530083991,78.11020339120915,0.9322262974634801,,,False
317,5.535985390220173,3.956559379812481e-12,0.25186067702969106,108.6231880371781,0.6655404418727793,,,False
318,4.240478121137283,3.93682234235854e-12,0.34172524514627767,91.35089992598654,0.6982448570808061,,,False
319,3.6830034990658964,3.6140117714568608e-12,0.34531242978505783,106.20250416004761,0.6169241059683112,,,False
320,4.579307780131898,3.32023161562119e-12,0.35318896978480374,59.8316440574305,0.8116992260745817,,,False
321,5.069418494397655,4.319191435337818e-12,0.26378906708779704,68.83267332193967,0.6586330133687265,513.0,39.3264887063655,True
322,4.747539657577856,3.808682597293758e-12,0.2567945205372552,103.22818406291343,0.7828606511151459,,,False
323,4.791507287381576,3.688654518453659e-12,0.23813549876255255,48.17110413872496,0.8380010996737265,268.0,20.54483230663929,True
324,4.493820246751519,3.2895328685940816e-12,0.37513254898931736,48.32412338875398,0.8768523209664009,,,False
325,4.479255129386326,4.288161388668606e-12,0.25581514310571307,75.14115515707556,0.7074495884952607,740.0,56.72826830937714,True
326,3.627987810696913,3.6026052049463492e-12,0.3308723435669688,100.13777532839293,0.7987729914329612,,,False
327,5.208351986303699,4.160781582346756e-12,0.3026218446440898,88.45236388217614,0.8172273845271066,,,False
328,5.102374555092105,4.4128416091579635e-12,0.37663519346266755,77.43730211470384,0.6647677498632878,,,False
329,4.526886684281813,3.756783445802414e-12,0.31345606814265,93.69885234573627,0.7991431393464731,,,False
330,4.186045258079661,3.389451690469169e-12,0.2946781950923649,96.6795695354502,0.7658061507951003,,,False
331,4.739592983891348,4.29849795539299e-12,0.27526400602793527,81.25651500927003,0.7272022818399981,,,False
332,4.593455728745554,3.509134519043323e-12,0.2653748182747551,48.41783821345422,0.6557721636582644,290.0,22.23134839151266,True
333,4.213769174286359,3.48621554386951e-12,0.32889847560345786,81.95571178886897,0.83966062980662,,,False
334,5.266908672450704,3.8533299251705435e-12,0.3683254406610935,77.41458652737666,0.7159028703822432,,,False
335,5.021845535991562,4.461845774124264e-12,0.2425730855901874,100.49939155065927,0.8214591640386284,,,False
336,3.998058984808299,3.870573795817499e-12,0.30860249467043893,92.06155938368283,0.6534915623227727,,,False
337,5.157527690444205,4.703356489464176e-12,0.31164307448152195,58.40528373432607,0.8322604011571119,545.0,41.779603011635864,True
338,5.160191237737602,3.936022304625845e-12,0.2621144459061703,74.78067002748762,0.7212466010257458,769.0,58.95140314852841,True
339,5.361877930222028,4.381271069917165e-12,0.32442339011398535,80.485195205071,0.7248953476138067,,,False
340,4.287556420318969,3.2681958022453044e-12,0.30854165416994567,105.72589127979458,0.7547680446868108,,,False
341,4.113270355028476,4.3270371221079085e-12,0.34655502149515416,103.46737837178172,0.8720729381649962,,,False
342,4.97694984341262,3.826227673184475e-12,0.2959481543974826,63.24720989621912,0.7031830125746997,692.0,53.04859685147159,True
343,4.764993193878799,3.4217636095141613e-12,0.30846080808610576,46.62213254870288,0.713383942832411,403.0,30.89390828199863,True
344,4.1622079832150325,4.009854504983862e-12,0.3244656166710458,40.96392637074164,0.7299359597149215,300.0,22.99794661190965,True
345,4.114907887131407,4.542786992081356e-12,0.3926654835561387,48.13740028803723,0.8123071954108513,,,False
346,3.726895268098501,3.820448418924156e-12,0.33366173277652506,77.71925948524432,0.8405916488196596,,,False
347,5.74479836797077,4.300866324739383e-12,0.25694088421536704,81.93465311202328,0.6826871400633927,719.0,55.11841204654346,True
348,4.2257385107216425,3.0937283583044885e-12,0.28412840274843093,51.06019475251406,0.7224357353840475,562.0,43.082819986310746,True
349,4.60434758425585,3.701538669602822e-12,0.27202618129687683,73.62142065752182,0.7600612115183262,,,False
350,3.9302252484172326,3.91070970067147e-12,0.2765847261163973,98.53127214904634,0.6732242710989199,,,False
351,4.4066840596989945,4.390923059027961e-12,0.287851420280414,45.00409390166964,0.7147360084569037,235.0,18.015058179329227,True
352,4.346960927480073,3.0208707538525435e-12,0.36892044565428467,82.02540693757186,0.950035175197348,,,False
353,4.996424234496515,3.470643640241226e-12,0.219200801472832,91.43126971900945,0.9036407774083524,,,False
354,4.437037067765472,4.379824515544799e-12,0.32449660201612474,101.10887886277582,0.8314861481409305,,,False
355,5.26899497278961,4.199101733094144e-12,0.3369424015951672,104.61753673766714,0.6655757172854856,,,False
356,4.60028251866911,3.830423404316704e-12,0.37151266772981945,108.52599860821853,0.7343686899864434,,,False
357,4.572542394340138,4.07204298085699e-12,0.2407895096375464,83.10673363727769,0.6117315596884586,774.0,59.3347022587269,True
358,5.673548975026941,3.4024812896191856e-12,0.279122268920617,78.90129535568158,0.8229131567540608,,,False
359,5.809109485890318,3.335391378770457e-12,0.3270199813892153,77.18794644076563,0.7919256518378722,,,False
360,4.636209346266369,3.991002920425923e-12,0.3433737207851714,52.41674831597521,0.6587515107336623,591.0,45.30595482546201,True
361,5.200116858745294,4.305299650314211e-12,0.33382163814959986,91.40980964019926,0.8527532106593924,,,False
362,4.8034080542240405,4.513273638461182e-12,0.2673771850110352,109.69794038056335,0.7585763377987349,,,False
363,4.854406485150714,4.138893399155382e-12,0.2714605920647646,103.47028217652893,0.867181707576468,,,False
364,3.848882323298076,3.595729767974572e-12,0.21815668355404202,96.93430055994415,0.8143957272842344,,,False
365,3.6220729580957736,3.586143097258308e-12,0.2867077839765758,88.0872278227121,0.6998879506428438,,,False
366,5.378638984523206,3.792728913802142e-12,0.4126458838166871,82.55916021294968,0.81352788455789,,,False
367,5.341464371993618,3.790136914122899e-12,0.3288468088499024,66.29923869372826,0.6209562716800547,,,False
368,4.478369545098518,3.85014513678424e-12,0.3835839036244424,81.10240884660604,0.8446508226215788,,,False
369,4.359562742144218,4.212425049086749e-12,0.3262138434071987,81.69313674485815,0.6381275588548336,,,False
370,4.879675414867313,4.0472514846124476e-12,0.2694891777041944,47.37097853556985,0.6670105912347359,222.0,17.018480492813143,True
371,4.450081253798784,4.113567565823083e-12,0.2538995203061671,82.4332480548689,0.7858425165977887,,,False
372,5.360277497266705,3.720508951904535e-12,0.20397823070463383,97.89725910905365,0.7736701305578284,,,False
373,5.669173869261166,4.93993855085681e-12,0.3307928921224408,44.70949563374162,0.6261246258269756,185.0,14.182067077344286,True
374,4.727673711293504,4.045142450913704e-12,0.26660831671181395,98.63910959136987,0.6717726267026798,,,False
375,5.06928489104294,4.107447971952065e-12,0.33916645799441436,86.53433056476624,0.8024074631120081,,,False
376,4.836687887052552,4.122151774665132e-12,0.30777910941079034,81.5628773891917,0.6853362736988751,,,False
377,3.925375445468238,3.742414277835708e-12,0.3921879829223889,42.05673040083994,0.6996474489331742,707.0,54.19849418206708,True
378,4.770601474038705,3.6866338968754135e-12,0.2805642610429672,53.72232315061197,0.8628399872802845,524.0,40.16974674880219,True
379,4.3704086176333545,3.82065702284124e-12,0.3851262133246304,86.99183742882889,0.7295407935115413,,,False
380,4.553468351678852,4.234478894865309e-12,0.28007105637215246,99.85819728781675,0.6212873202417403,,,False
381,4.477319311534812,4.0250850468278635e-12,0.2805945730668494,41.5758232605808,0.7431568195498508,207.0,15.868583162217659,True
382,4.315336107778634,4.0279396904841346e-12,0.301232558755076,71.71521653395732,0.6589691912327877,,,False
383,4.325532884615841,3.6224614908181485e-12,0.36804267658446277,80.30657101928239,0.8311832832758225,,,False
384,4.769613116251102,3.54962087410549e-12,0.22922828109843013,97.33583281858316,0.9207823370583413,,,False
385,4.560492880727529,3.6374144058462856e-12,0.2611509286342428,91.34650037716489,0.6724106026923037,,,False
386,4.740088304924624,3.6189023545060147e-12,0.26875466684384985,87.84898975222166,0.6642919890667824,,,False
387,5.117027111851323,4.067913034796692e-12,0.3066029090124955,48.68151097760703,0.7185032492179377,327.0,25.06776180698152,True
388,4.4037618864575245,4.555343778294927e-12,0.2680786305546118,70.87429226722469,0.7478307513726803,701.0,53.738535249828885,True
389,5.046982591539308,4.3381728767004005e-12,0.24952234362190762,58.64781889152507,0.758170664985373,339.0,25.987679671457904,True
390,3.666085570711474,3.5997598658877985e-12,0.30764689497206227,97.43491303516782,0.7446251365203287,,,False
391,4.575192882471501,3.789003395290698e-12,0.23610892696263314,95.28361140016922,0.8116158879343885,,,False
392,5.611882920095728,4.340486327762577e-12,0.3202745989460585,65.80161895245773,0.8925393496745746,,,False
393,4.797034894595236,3.5711255501476633e-12,0.23115703098124338,62.251270467441444,0.7133769288128078,439.0,33.65366187542779,True
394,4.839382604532951,3.5285841643129415e-12,0.3113902945266672,86.69905561529498,0.7998196644462953,,,False
395,4.15191782130627,3.691282817682259e-12,0.2670551657906556,54.46883666281663,0.7384787374985722,475.0,36.41341546885695,True
396,4.209778954796598,4.87239761827803e-12,0.32514982517391705,49.993729720932535,0.7514889267717977,417.0,31.967145790554415,True
397,4.773655624079474,4.834240272101438e-12,0.4441820267346669,108.10288749336355,0.6883468659474181,,,False
398,5.766925844406924,3.92786002886948e-12,0.3028840022840625,65.18939078890722,0.7891380787129755,751.0,57.57152635181382,True
399,5.5733826567807965,4.584953469237502e-12,0.3590136937812719,81.13355143522813,0.7941458399986394,,,False
400,4.863704122482557,3.9988525923047226e-12,0.3648464829501117,59.51904347738105,0.6867201325144672,,,False
401,4.164671169012068,3.7650448895163665e-12,0.3191368976906917,105.66072262892337,0.7117104284012127,,,False
402,4.584624194685119,4.6072897178691345e-12,0.31313137789835355,92.16792862754093,0.7075051541087692,,,False
403,5.372870152128366,4.527151168841046e-12,0.2918529527531551,73.64570899263771,0.9089109696379039,,,False
404,3.466645045766636,4.101057303306256e-12,0.2945236776215412,46.078411557203765,0.635481220858723,335.0,25.68104038329911,True
405,3.9335848859794496,4.0861218405173665e-12,0.4018857412891869,43.5415616810169,0.6021854563862173,625.0,47.912388774811774,True
406,4.756520009378929,3.39197614738403e-12,0.2884120716498787,52.59785240743618,0.7848401118251007,536.0,41.08966461327858,True
407,4.67507144571749,3.920166317966732e-12,0.3127641077987832,52.5387913290314,0.7772471786066517,545.0,41.779603011635864,True
408,4.78192749195474,3.4458253237312796e-12,0.29479663172272097,94.52275731979944,1.0256384468879094,,,False
409,4.794508574874666,4.129952423693006e-12,0.3372634061209267,40.63045170693529,0.7617538260363708,278.0,21.311430527036276,True
410,5.5735726081297425,3.999488035299665e-12,0.31458313250191894,84.91440560666857,0.8430437137810928,,,False
411,5.029726655497983,3.381524218967568e-12,0.3159321012964187,103.63518252514945,0.6290812184866373,,,False
412,4.189580013433308,3.8436230694496454e-12,0.23118888110818792,56.31612446296013,0.6737336204000451,332.0,25.451060917180012,True
413,5.247048968317832,3.2360507435256603e-12,0.301640018038615,81.38417761664746,0.8029243024788603,,,False
414,5.272027252775477,3.6450222380594385e-12,0.2674849216132266,109.86280886192083,0.7842579483189811,,,False
415,4.216169011031186,3.4808464460410433e-12,0.3075275226608138,92.82547821592652,0.615366661921194,,,False
416,3.3016516266954423,4.095152062778021e-12,0.29315580568977634,62.53360555406578,0.7831840740475328,,,False
417,3.9086330616139273,4.019744587606688e-12,0.30071957078660955,109.71048047075413,0.8517894742519422,,,False
418,4.71425752578555,3.6377126866953813e-12,0.3078508436320857,102.55886958217076,0.718891697574955,,,False
419,5.242694881204428,3.7510195263312685e-12,0.2793329467743474,72.187837337596,0.6738266728803316,,,False
420,4.214252723064588,3.891391910770064e-12,0.2798761584061724,99.6437162448796,0.7710724252178409,,,False
421,4.154271975611806,3.5096163588528497e-12,0.31694793744107125,86.93291889016876,0.6898842890438762,,,False
422,4.2359633485409764,4.147915583389955e-12,0.2777154738849102,56.210894876441515,0.7987788750967507,517.0,39.6331279945243,True
423,3.8732269280361895,3.984168615118702e-12,0.4133228689159021,40.645718789892754,0.6567499486986657,669.0,51.285420944558524,True
424,4.814431308001421,4.141531691362127e-12,0.2471763601913654,82.99724527131738,0.6421425581492749,,,False
425,4.148481450507714,3.5025995320391242e-12,0.28342718415304596,106.71441513564403,0.7330312003189567,,,False
426,3.688829961528673,3.5307792714296417e-12,0.34440035780795486,97.23695477246329,0.7846196300537354,,,False
427,5.315955464864045,4.358057701249497e-12,0.2924224400692893,76.2833047253308,0.6632400264803787,,,False
428,4.733523128292843,4.1943437471441854e-12,0.320884499144982,83.21999698250596,0.7468456242499039,,,False
429,4.6046482978717655,4.434429841576324e-12,0.24612717665037792,99.38161480329421,0.7181056923836772,,,False
430,3.4623120525883526,4.704854564345948e-12,0.2841704315916897,95.16305341681985,0.6663928327289032,,,False
431,5.092209609671391,3.936920403043054e-12,0.32255809578028427,42.92286044048782,0.9090542202991084,356.0,27.290896646132786,True
432,4.720017242258737,4.056439454151818e-12,0.27180887207257937,97.11936767134837,0.8301044387537085,,,False
433,5.073248544597587,3.017408560164012e-12,0.2915245523702662,45.25744511831297,0.9890978728716477,516.0,39.5564681724846,True
434,5.103505001117683,3.543298289184656e-12,0.21586176303643695,101.3619484530714,0.7392193778108668,,,False
435,5.292318437461799,3.998838286546064e-12,0.2865439037986908,48.066537058598996,0.8563313248004465,319.0,24.45448323066393,True
436,5.520643813787872,4.680263116380222e-12,0.3316462908756272,104.51529274624562,0.8149429902596356,,,False
437,5.070435798917739,4.500668322842204e-12,0.3572338788540881,103.82888910293761,0.7058217901953896,,,False
438,5.330107514619637,4.042927648867295e-12,0.2960866779733584,57.622896116092285,0.8018784273617642,525.0,40.24640657084189,True
439,5.590891041983697,4.107930690736173e-12,0.32977541945401473,98.38242977786442,0.8243230383691835,,,False
440,5.209757203420338,4.353920828515979e-12,0.3104385366679885,65.59056925721075,0.793004420139443,,,False
441,4.723341488315759,4.0240331404147575e-12,0.33769932957634347,100.27628566907839,0.6844369758114912,,,False
442,5.263652885159177,3.48379490347744e-12,0.24702597678588573,54.889131326062675,0.6643829041997038,318.0,24.37782340862423,True
443,3.7545962243707667,4.329503500853989e-12,0.4063507218044071,95.45019374911669,0.8623195882793195,,,False
444,5.461953071591186,4.412290594640392e-12,0.2487166816003207,65.6594527104067,0.6700895461445934,369.0,28.28747433264887,True
445,4.025097113000342,3.827684072839312e-12,0.22296215877329056,108.40727909454115,0.8275804320537965,,,False
446,5.235690912561305,4.303934165943825e-12,0.3406377897394449,84.31240146168136,0.7832465052351382,,,False
447,5.7170761961758805,3.746093070962383e-12,0.26676361379744584,69.91364325487889,0.6117600645286224,563.0,43.15947980835045,True
448,5.661548397938621,4.300566952974023e-12,0.2772119314021505,85.55467011199673,0.681104181891672,,,False
449,4.570321692046737,3.142001378651953e-12,0.2581537666174558,108.51189252610924,0.9203067738329028,,,False
450,3.560056368029837,3.972522686058601e-12,0.370966015698974,49.315757864199426,0.6779040440261338,,,False
451,3.6473996812464824,3.4527833065405155e-12,0.30136543768629975,56.52607986509134,0.7329757123042699,,,False
452,4.778613154486433,3.73920298158751e-12,0.27991328761609435,54.42456171890426,0.7957105423980728,483.0,37.02669404517454,True
453,4.563217990856834,3.4324525812260155e-12,0.26005052972206066,55.66161525385457,0.9084617925866968,597.0,45.765913757700204,True
454,4.7946744713145595,3.9142213113072825e-12,0.35273826725574275,88.38815634394243,0.8196233420193942,,,False
455,3.608977820335708,4.649399746653131e-12,0.248828497714356,73.60768526980661,0.8078694158717845,,,False
456,4.933354710471206,3.685294445728868e-12,0.3090384201462386,84.77460228353624,0.8234571367509155,,,False
457,4.355237790475897,3.49361625359807e-12,0.31371021124376797,48.81908019201565,0.6808191417209253,490.0,37.56331279945243,True
458,5.020694207862079,3.696382524352634e-12,0.24436831205594303,56.273131803531406,0.729742841067244,350.0,26.830937713894592,True
459,4.8628533854334135,4.388129034608656e-12,0.3831713003316284,63.62130456110897,0.6808879444374188,,,False
460,5.025168845417597,4.0659943262871324e-12,0.3835759489050643,93.79733160129747,0.7351257151155017,,,False
461,5.026308284802216,4.5028788798455885e-12,0.2160793048046583,105.51833592715846,0.8137961719025284,,,False
462,5.017095320131826,3.856582308634464e-12,0.2774837407028731,79.81498838819678,0.7506170429658581,,,False
463,3.6914993064321155,3.4243104078833517e-12,0.24867492807298036,76.4640005483528,0.6885393474258555,,,False
464,4.351097212602768,4.058947568910885e-12,0.24217310336340578,49.86874873645159,0.7250817648187518,253.0,19.394934976043807,True
465,4.321666621535973,3.84210938286384e-12,0.32004261972733644,56.161123458246436,0.7504522082373459,769.0,58.95140314852841,True
466,4.497002953832834,3.451457022391894e-12,0.35882609738456017,57.56826256162656,0.860671081866767,,,False
467,3.9477565605346348,3.379081271395078e-12,0.2781535786780952,100.31641099672515,0.7196504268046858,,,False
468,4.214438433490112,4.3070247373627965e-12,0.23681689076415224,82.65139395081314,0.6786142128935138,,,False
469,5.0450588816432465,4.233328199477465e-12,0.3092506293781098,84.14103573963497,0.8193434374891667,,,False
470,3.3110144834684387,4.121220534162754e-12,0.2537645240605258,46.7031243161217,0.8406082818751529,380.0,29.130732375085557,True
471,3.47492966945483,4.141011683408933e-12,0.3292082035149778,55.23966046158189,0.786062854519163,,,False
472,4.644006942938879,4.6301373795068164e-12,0.30579216591768893,105.69862391070052,0.6314911658096931,,,False
473,4.310367659144008,4.196830797607831e-12,0.292093139641005,63.215789374366544,0.6755422618647707,652.0,49.98220396988364,True
474,4.471418180852633,3.3024226894666234e-12,0.2494167643893579,101.48642407768207,0.762563447789256,,,False
475,4.224124277981772,3.4002750457372274e-12,0.30582031969085405,40.50035151202806,0.7199835760603673,306.0,23.457905544147845,True
476,4.900566576915962,3.784015851137612e-12,0.25715379411977535,94.25922948663575,0.8490678420764048,,,False
477,3.736424860756804,4.818688678201989e-12,0.32114604486154097,63.63064469344333,0.6874412774214379,,,False
478,4.091606453993629,4.01089444061868e-12,0.3220887464607112,108.31661564899173,0.7988047753482166,,,False
479,3.6699225267160167,4.866167768934202e-12,0.3938940643284608,98.58696082276444,0.8089594191173509,,,False
480,4.708709560817789,3.90806793095402e-12,0.3361481877202228,46.65750642002942,0.7119047783372455,429.0,32.8870636550308,True
481,4.182341698530122,3.838261594205916e-12,0.36782585930308737,54.438958369766276,0.7573130383704567,,,False
482,3.7025378715327704,3.6545937784221785e-12,0.2838548689719205,96.4959261730016,0.6498133268876018,,,False
483,4.454673842975734,3.773112810826105e-12,0.2780488949688327,51.54004102504044,0.6754891946884541,366.0,28.057494866529773,True
484,5.16238737260394,3.651996183052325e-12,0.3053543083656291,89.15369258984335,0.6389404857486883,,,False
485,4.713196663313416,3.843727007586113e-12,0.3071997216276114,100.64751564607809,0.7032979153538846,,,False
486,4.004709318150151,4.52677551928143e-12,0.2766402325273159,79.04626579750496,0.7109775794806731,,,False
487,4.936598921865455,3.802406842633156e-12,0.3144741406628614,40.79864053143322,0.7677160736831531,257.0,19.701574264202602,True
488,4.792733632000439,3.723193092574786e-12,0.21608980179044196,57.138922547265494,0.6597847000133901,278.0,21.311430527036276,True
489,3.901588912933318,3.7670448662897175e-12,0.29439188811424216,68.40992837281338,0.6866064607466225,,,False
490,4.783793631819298,4.190584498944784e-12,0.263558072014889,70.25942858217161,0.7915047438502557,716.0,54.888432580424364,True
491,4.980408205082897,4.297958023186753e-12,0.3695743899645049,98.68212775988786,0.6749523922643463,,,False
492,4.113404639166249,4.436501490471748e-12,0.277886054997128,69.77200970629603,0.7591440396207518,,,False
493,4.896628351808028,4.5535623961790294e-12,0.30963931667000233,43.99169120252984,0.7785381199132279,243.0,18.628336755646817,True
494,5.284573784150696,4.311709886705261e-12,0.3442732872047311,89.97452402776585,0.6830973989041103,,,False
495,4.525349970514149,3.701110628859625e-12,0.2962847774567906,65.52650307090346,0.6727876875323384,,,False
496,4.610158268572999,4.6322234342251255e-12,0.316733146403103,57.80853298936031,0.8905946849431274,702.0,53.81519507186858,True
497,3.6693640918776587,4.766223887454387e-12,0.3781189905864519,76.25563223874487,0.8411809781412775,,,False
498,3.738963961437574,3.817613142045431e-12,0.3340094311466365,87.41913506801029,0.7233528355104458,,,False
499,4.9258827764566755,4.345588726428578e-12,0.3533023874587826,67.86323747629416,0.7230112710744602,,,False
500,3.9495589306107064,3.870502579586525e-12,0.30322068844797795,107.94471837121101,0.7531795702250692,,,False
501,3.6685086291880653,3.3868345477432976e-12,0.251254083939507,93.94581355816638,0.6409555342476582,,,False
502,5.224626476218418,3.646098194015454e-12,0.23095348308930796,67.93384257187839,0.7604522051112044,525.0,40.24640657084189,True
503,3.9323773749131914,3.7631087492460125e-12,0.220089945976919,91.38619789062489,0.6473538017991576,,,False
504,5.514630333700405,4.019303477723048e-12,0.21805155455952377,60.316616625685626,0.7415653659535427,287.0,22.001368925393567,True
505,4.7052729727219385,4.122280610570397e-12,0.27932356164710126,47.37083403908429,0.7788976209270092,284.0,21.77138945927447,True
506,5.026648478831474,4.280243499143813e-12,0.2790837260459459,94.09633271634738,0.7414685299222132,,,False
507,3.7735129823333122,3.058715498903332e-12,0.3112273247285815,80.06823760085115,0.8134805158113281,,,False
508,4.15572935168156,3.4409006734677897e-12,0.2139784550443953,96.18682586967378,0.721011567436219,,,False
509,4.657683151522089,4.201646591604981e-12,0.2700775801835714,44.02163581023885,0.9475856626113639,267.0,20.468172484599588,True
